time_arrival,time_departure,created_at,schedule_id,station_route_id,updated_at,description,direction
08:12:00,08:13:00,2025-07-21 11:38:00.149251,582,8,2025-07-21 11:38:00.149251,Chuyến về lúc 08:00 - Trạm,backward
08:10:00,08:11:00,2025-07-21 11:38:00.546109,583,9,2025-07-21 11:38:00.546109,Chuyến về lúc 08:00 - Trạm,backward
08:08:00,08:09:00,2025-07-21 11:38:01.155274,584,10,2025-07-21 11:38:01.155274,Chuyến về lúc 08:00 - Trạm,backward
08:06:00,08:07:00,2025-07-21 11:38:01.497446,585,11,2025-07-21 11:38:01.497446,Chuyến về lúc 08:00 - Trạm,backward
08:04:00,08:05:00,2025-07-21 11:38:01.816235,586,12,2025-07-21 11:38:01.816235,Chuyến về lúc 08:00 - Trạm,backward
08:02:00,08:03:00,2025-07-21 11:38:02.175954,587,13,2025-07-21 11:38:02.175954,Chuyến về lúc 08:00 - Trạm,backward
08:00:00,08:01:00,2025-07-21 11:38:02.440642,588,14,2025-07-21 11:38:02.440642,Chuyến về lúc 08:00 - Trạm,backward
08:56:00,08:57:00,2025-07-21 11:38:02.791019,589,1,2025-07-21 11:38:02.791019,Chuyến về lúc 08:30 - Trạm,backward
08:54:00,08:55:00,2025-07-21 11:38:03.220336,590,2,2025-07-21 11:38:03.220336,Chuyến về lúc 08:30 - Trạm,backward
08:52:00,08:53:00,2025-07-21 11:38:03.566152,591,3,2025-07-21 11:38:03.566152,Chuyến về lúc 08:30 - Trạm,backward
08:50:00,08:51:00,2025-07-21 11:38:04.177572,592,4,2025-07-21 11:38:04.177572,Chuyến về lúc 08:30 - Trạm,backward
08:48:00,08:49:00,2025-07-21 11:38:04.584711,593,5,2025-07-21 11:38:04.584711,Chuyến về lúc 08:30 - Trạm,backward
08:46:00,08:47:00,2025-07-21 11:38:05.157987,594,6,2025-07-21 11:38:05.157987,Chuyến về lúc 08:30 - Trạm,backward
08:44:00,08:45:00,2025-07-21 11:38:05.488326,595,7,2025-07-21 11:38:05.488326,Chuyến về lúc 08:30 - Trạm,backward
08:42:00,08:43:00,2025-07-21 11:38:05.855552,596,8,2025-07-21 11:38:05.855552,Chuyến về lúc 08:30 - Trạm,backward
08:40:00,08:41:00,2025-07-21 11:38:06.285248,597,9,2025-07-21 11:38:06.285248,Chuyến về lúc 08:30 - Trạm,backward
08:38:00,08:39:00,2025-07-21 11:38:06.593999,598,10,2025-07-21 11:38:06.593999,Chuyến về lúc 08:30 - Trạm,backward
08:36:00,08:37:00,2025-07-21 11:38:06.895349,599,11,2025-07-21 11:38:06.895349,Chuyến về lúc 08:30 - Trạm,backward
08:34:00,08:35:00,2025-07-21 11:38:07.203999,600,12,2025-07-21 11:38:07.203999,Chuyến về lúc 08:30 - Trạm,backward
08:32:00,08:33:00,2025-07-21 11:38:07.819946,601,13,2025-07-21 11:38:07.819946,Chuyến về lúc 08:30 - Trạm,backward
08:30:00,08:31:00,2025-07-21 11:38:08.430982,602,14,2025-07-21 11:38:08.430982,Chuyến về lúc 08:30 - Trạm,backward
09:26:00,09:27:00,2025-07-21 11:38:09.033639,603,1,2025-07-21 11:38:09.033639,Chuyến về lúc 09:00 - Trạm,backward
09:24:00,09:25:00,2025-07-21 11:38:09.399739,604,2,2025-07-21 11:38:09.399739,Chuyến về lúc 09:00 - Trạm,backward
09:22:00,09:23:00,2025-07-21 11:38:09.807161,605,3,2025-07-21 11:38:09.807161,Chuyến về lúc 09:00 - Trạm,backward
09:20:00,09:21:00,2025-07-21 11:38:10.161273,606,4,2025-07-21 11:38:10.161273,Chuyến về lúc 09:00 - Trạm,backward
09:18:00,09:19:00,2025-07-21 11:38:10.692953,607,5,2025-07-21 11:38:10.692953,Chuyến về lúc 09:00 - Trạm,backward
09:16:00,09:17:00,2025-07-21 11:38:11.192588,608,6,2025-07-21 11:38:11.192588,Chuyến về lúc 09:00 - Trạm,backward
09:14:00,09:15:00,2025-07-21 11:38:11.828604,609,7,2025-07-21 11:38:11.828604,Chuyến về lúc 09:00 - Trạm,backward
09:12:00,09:13:00,2025-07-21 11:38:12.727409,610,8,2025-07-21 11:38:12.727409,Chuyến về lúc 09:00 - Trạm,backward
09:10:00,09:11:00,2025-07-21 11:38:13.348218,611,9,2025-07-21 11:38:13.348218,Chuyến về lúc 09:00 - Trạm,backward
09:08:00,09:09:00,2025-07-21 11:38:13.853873,612,10,2025-07-21 11:38:13.853873,Chuyến về lúc 09:00 - Trạm,backward
09:06:00,09:07:00,2025-07-21 11:38:14.272127,613,11,2025-07-21 11:38:14.272127,Chuyến về lúc 09:00 - Trạm,backward
09:04:00,09:05:00,2025-07-21 11:38:14.58203,614,12,2025-07-21 11:38:14.58203,Chuyến về lúc 09:00 - Trạm,backward
09:02:00,09:03:00,2025-07-21 11:38:15.181006,615,13,2025-07-21 11:38:15.181006,Chuyến về lúc 09:00 - Trạm,backward
09:00:00,09:01:00,2025-07-21 11:38:15.907601,616,14,2025-07-21 11:38:15.907601,Chuyến về lúc 09:00 - Trạm,backward
09:56:00,09:57:00,2025-07-21 11:38:16.415124,617,1,2025-07-21 11:38:16.415124,Chuyến về lúc 09:30 - Trạm,backward
09:54:00,09:55:00,2025-07-21 11:38:17.341907,618,2,2025-07-21 11:38:17.341907,Chuyến về lúc 09:30 - Trạm,backward
09:52:00,09:53:00,2025-07-21 11:38:17.760048,619,3,2025-07-21 11:38:17.760048,Chuyến về lúc 09:30 - Trạm,backward
09:50:00,09:51:00,2025-07-21 11:38:18.572411,620,4,2025-07-21 11:38:18.572411,Chuyến về lúc 09:30 - Trạm,backward
09:48:00,09:49:00,2025-07-21 11:38:19.069556,621,5,2025-07-21 11:38:19.069556,Chuyến về lúc 09:30 - Trạm,backward
09:46:00,09:47:00,2025-07-21 11:38:19.381179,622,6,2025-07-21 11:38:19.381179,Chuyến về lúc 09:30 - Trạm,backward
09:44:00,09:45:00,2025-07-21 11:38:19.682971,623,7,2025-07-21 11:38:19.682971,Chuyến về lúc 09:30 - Trạm,backward
09:42:00,09:43:00,2025-07-21 11:38:20.242126,624,8,2025-07-21 11:38:20.242126,Chuyến về lúc 09:30 - Trạm,backward
09:40:00,09:41:00,2025-07-21 11:38:20.613424,625,9,2025-07-21 11:38:20.613424,Chuyến về lúc 09:30 - Trạm,backward
09:38:00,09:39:00,2025-07-21 11:38:20.849612,626,10,2025-07-21 11:38:20.849612,Chuyến về lúc 09:30 - Trạm,backward
09:36:00,09:37:00,2025-07-21 11:38:21.219961,627,11,2025-07-21 11:38:21.219961,Chuyến về lúc 09:30 - Trạm,backward
09:34:00,09:35:00,2025-07-21 11:38:21.47702,628,12,2025-07-21 11:38:21.47702,Chuyến về lúc 09:30 - Trạm,backward
09:32:00,09:33:00,2025-07-21 11:38:21.777036,629,13,2025-07-21 11:38:21.777036,Chuyến về lúc 09:30 - Trạm,backward
09:30:00,09:31:00,2025-07-21 11:38:22.0783,630,14,2025-07-21 11:38:22.0783,Chuyến về lúc 09:30 - Trạm,backward
10:26:00,10:27:00,2025-07-21 11:38:22.357046,631,1,2025-07-21 11:38:22.357046,Chuyến về lúc 10:00 - Trạm,backward
10:24:00,10:25:00,2025-07-21 11:38:22.690004,632,2,2025-07-21 11:38:22.690004,Chuyến về lúc 10:00 - Trạm,backward
10:22:00,10:23:00,2025-07-21 11:38:23.0095,633,3,2025-07-21 11:38:23.0095,Chuyến về lúc 10:00 - Trạm,backward
10:20:00,10:21:00,2025-07-21 11:38:23.327369,634,4,2025-07-21 11:38:23.327369,Chuyến về lúc 10:00 - Trạm,backward
10:18:00,10:19:00,2025-07-21 11:38:23.795186,635,5,2025-07-21 11:38:23.795186,Chuyến về lúc 10:00 - Trạm,backward
10:16:00,10:17:00,2025-07-21 11:38:24.199996,636,6,2025-07-21 11:38:24.199996,Chuyến về lúc 10:00 - Trạm,backward
10:14:00,10:15:00,2025-07-21 11:38:24.559497,637,7,2025-07-21 11:38:24.559497,Chuyến về lúc 10:00 - Trạm,backward
10:12:00,10:13:00,2025-07-21 11:38:25.068785,638,8,2025-07-21 11:38:25.068785,Chuyến về lúc 10:00 - Trạm,backward
10:10:00,10:11:00,2025-07-21 11:38:25.431632,639,9,2025-07-21 11:38:25.431632,Chuyến về lúc 10:00 - Trạm,backward
10:08:00,10:09:00,2025-07-21 11:38:25.886795,640,10,2025-07-21 11:38:25.886795,Chuyến về lúc 10:00 - Trạm,backward
10:06:00,10:07:00,2025-07-21 11:38:26.182879,641,11,2025-07-21 11:38:26.182879,Chuyến về lúc 10:00 - Trạm,backward
10:04:00,10:05:00,2025-07-21 11:38:26.494935,642,12,2025-07-21 11:38:26.494935,Chuyến về lúc 10:00 - Trạm,backward
10:02:00,10:03:00,2025-07-21 11:38:26.96942,643,13,2025-07-21 11:38:26.96942,Chuyến về lúc 10:00 - Trạm,backward
10:00:00,10:01:00,2025-07-21 11:38:27.615239,644,14,2025-07-21 11:38:27.615239,Chuyến về lúc 10:00 - Trạm,backward
10:56:00,10:57:00,2025-07-21 11:38:28.129077,645,1,2025-07-21 11:38:28.129077,Chuyến về lúc 10:30 - Trạm,backward
10:54:00,10:55:00,2025-07-21 11:38:28.712498,646,2,2025-07-21 11:38:28.712498,Chuyến về lúc 10:30 - Trạm,backward
10:52:00,10:53:00,2025-07-21 11:38:29.120932,647,3,2025-07-21 11:38:29.120932,Chuyến về lúc 10:30 - Trạm,backward
10:50:00,10:51:00,2025-07-21 11:38:29.673906,648,4,2025-07-21 11:38:29.673906,Chuyến về lúc 10:30 - Trạm,backward
10:48:00,10:49:00,2025-07-21 11:38:30.357525,649,5,2025-07-21 11:38:30.357525,Chuyến về lúc 10:30 - Trạm,backward
10:46:00,10:47:00,2025-07-21 11:38:30.969081,650,6,2025-07-21 11:38:30.969081,Chuyến về lúc 10:30 - Trạm,backward
10:44:00,10:45:00,2025-07-21 11:38:31.768639,651,7,2025-07-21 11:38:31.768639,Chuyến về lúc 10:30 - Trạm,backward
10:42:00,10:43:00,2025-07-21 11:38:34.494854,652,8,2025-07-21 11:38:34.494854,Chuyến về lúc 10:30 - Trạm,backward
10:40:00,10:41:00,2025-07-21 11:38:35.604276,653,9,2025-07-21 11:38:35.604276,Chuyến về lúc 10:30 - Trạm,backward
10:38:00,10:39:00,2025-07-21 11:38:36.701848,654,10,2025-07-21 11:38:36.701848,Chuyến về lúc 10:30 - Trạm,backward
10:36:00,10:37:00,2025-07-21 11:38:37.407032,655,11,2025-07-21 11:38:37.407032,Chuyến về lúc 10:30 - Trạm,backward
10:34:00,10:35:00,2025-07-21 11:38:38.047096,656,12,2025-07-21 11:38:38.047096,Chuyến về lúc 10:30 - Trạm,backward
10:32:00,10:33:00,2025-07-21 11:38:38.948843,657,13,2025-07-21 11:38:38.948843,Chuyến về lúc 10:30 - Trạm,backward
10:30:00,10:31:00,2025-07-21 11:38:39.873621,658,14,2025-07-21 11:38:39.873621,Chuyến về lúc 10:30 - Trạm,backward
11:26:00,11:27:00,2025-07-21 11:38:40.693705,659,1,2025-07-21 11:38:40.693705,Chuyến về lúc 11:00 - Trạm,backward
11:24:00,11:25:00,2025-07-21 11:38:42.365381,660,2,2025-07-21 11:38:42.365381,Chuyến về lúc 11:00 - Trạm,backward
11:22:00,11:23:00,2025-07-21 11:38:42.93928,661,3,2025-07-21 11:38:42.93928,Chuyến về lúc 11:00 - Trạm,backward
11:20:00,11:21:00,2025-07-21 11:38:43.88697,662,4,2025-07-21 11:38:43.88697,Chuyến về lúc 11:00 - Trạm,backward
11:18:00,11:19:00,2025-07-21 11:38:44.681975,663,5,2025-07-21 11:38:44.681975,Chuyến về lúc 11:00 - Trạm,backward
11:16:00,11:17:00,2025-07-21 11:38:46.002847,664,6,2025-07-21 11:38:46.002847,Chuyến về lúc 11:00 - Trạm,backward
11:14:00,11:15:00,2025-07-21 11:38:47.482069,665,7,2025-07-21 11:38:47.482069,Chuyến về lúc 11:00 - Trạm,backward
11:12:00,11:13:00,2025-07-21 11:38:49.109644,666,8,2025-07-21 11:38:49.109644,Chuyến về lúc 11:00 - Trạm,backward
11:10:00,11:11:00,2025-07-21 11:38:51.076174,667,9,2025-07-21 11:38:51.076174,Chuyến về lúc 11:00 - Trạm,backward
11:08:00,11:09:00,2025-07-21 11:38:53.935135,668,10,2025-07-21 11:38:53.935135,Chuyến về lúc 11:00 - Trạm,backward
11:06:00,11:07:00,2025-07-21 11:38:56.774136,669,11,2025-07-21 11:38:56.774136,Chuyến về lúc 11:00 - Trạm,backward
11:04:00,11:05:00,2025-07-21 11:38:58.006328,670,12,2025-07-21 11:38:58.006328,Chuyến về lúc 11:00 - Trạm,backward
11:02:00,11:03:00,2025-07-21 11:38:58.964633,671,13,2025-07-21 11:38:58.964633,Chuyến về lúc 11:00 - Trạm,backward
11:00:00,11:01:00,2025-07-21 11:38:59.976641,672,14,2025-07-21 11:38:59.976641,Chuyến về lúc 11:00 - Trạm,backward
11:56:00,11:57:00,2025-07-21 11:39:01.385157,673,1,2025-07-21 11:39:01.385157,Chuyến về lúc 11:30 - Trạm,backward
11:54:00,11:55:00,2025-07-21 11:39:01.813189,674,2,2025-07-21 11:39:01.813189,Chuyến về lúc 11:30 - Trạm,backward
11:52:00,11:53:00,2025-07-21 11:39:02.138252,675,3,2025-07-21 11:39:02.138252,Chuyến về lúc 11:30 - Trạm,backward
11:50:00,11:51:00,2025-07-21 11:39:02.916858,676,4,2025-07-21 11:39:02.916858,Chuyến về lúc 11:30 - Trạm,backward
11:48:00,11:49:00,2025-07-21 11:39:03.305044,677,5,2025-07-21 11:39:03.305044,Chuyến về lúc 11:30 - Trạm,backward
11:46:00,11:47:00,2025-07-21 11:39:03.615561,678,6,2025-07-21 11:39:03.615561,Chuyến về lúc 11:30 - Trạm,backward
11:44:00,11:45:00,2025-07-21 11:39:03.953116,679,7,2025-07-21 11:39:03.953116,Chuyến về lúc 11:30 - Trạm,backward
11:42:00,11:43:00,2025-07-21 11:39:04.576522,680,8,2025-07-21 11:39:04.576522,Chuyến về lúc 11:30 - Trạm,backward
11:40:00,11:41:00,2025-07-21 11:39:05.210434,681,9,2025-07-21 11:39:05.210434,Chuyến về lúc 11:30 - Trạm,backward
11:38:00,11:39:00,2025-07-21 11:39:05.512745,682,10,2025-07-21 11:39:05.512745,Chuyến về lúc 11:30 - Trạm,backward
11:36:00,11:37:00,2025-07-21 11:39:06.031044,683,11,2025-07-21 11:39:06.031044,Chuyến về lúc 11:30 - Trạm,backward
11:34:00,11:35:00,2025-07-21 11:39:06.593782,684,12,2025-07-21 11:39:06.593782,Chuyến về lúc 11:30 - Trạm,backward
11:32:00,11:33:00,2025-07-21 11:39:07.321577,685,13,2025-07-21 11:39:07.321577,Chuyến về lúc 11:30 - Trạm,backward
11:30:00,11:31:00,2025-07-21 11:39:07.854687,686,14,2025-07-21 11:39:07.854687,Chuyến về lúc 11:30 - Trạm,backward
12:26:00,12:27:00,2025-07-21 11:39:08.283147,687,1,2025-07-21 11:39:08.283147,Chuyến về lúc 12:00 - Trạm,backward
12:24:00,12:25:00,2025-07-21 11:39:08.795949,688,2,2025-07-21 11:39:08.795949,Chuyến về lúc 12:00 - Trạm,backward
12:22:00,12:23:00,2025-07-21 11:39:09.454671,689,3,2025-07-21 11:39:09.454671,Chuyến về lúc 12:00 - Trạm,backward
12:20:00,12:21:00,2025-07-21 11:39:10.079283,690,4,2025-07-21 11:39:10.079283,Chuyến về lúc 12:00 - Trạm,backward
12:18:00,12:19:00,2025-07-21 11:39:10.685071,691,5,2025-07-21 11:39:10.685071,Chuyến về lúc 12:00 - Trạm,backward
12:16:00,12:17:00,2025-07-21 11:39:11.404831,692,6,2025-07-21 11:39:11.404831,Chuyến về lúc 12:00 - Trạm,backward
12:14:00,12:15:00,2025-07-21 11:39:12.440823,693,7,2025-07-21 11:39:12.440823,Chuyến về lúc 12:00 - Trạm,backward
12:12:00,12:13:00,2025-07-21 11:39:12.943741,694,8,2025-07-21 11:39:12.943741,Chuyến về lúc 12:00 - Trạm,backward
12:10:00,12:11:00,2025-07-21 11:39:13.864138,695,9,2025-07-21 11:39:13.864138,Chuyến về lúc 12:00 - Trạm,backward
12:08:00,12:09:00,2025-07-21 11:39:14.581622,696,10,2025-07-21 11:39:14.581622,Chuyến về lúc 12:00 - Trạm,backward
12:06:00,12:07:00,2025-07-21 11:39:15.092696,697,11,2025-07-21 11:39:15.092696,Chuyến về lúc 12:00 - Trạm,backward
12:04:00,12:05:00,2025-07-21 11:39:15.71726,698,12,2025-07-21 11:39:15.71726,Chuyến về lúc 12:00 - Trạm,backward
12:02:00,12:03:00,2025-07-21 11:39:16.331785,699,13,2025-07-21 11:39:16.331785,Chuyến về lúc 12:00 - Trạm,backward
12:00:00,12:01:00,2025-07-21 11:39:16.730921,700,14,2025-07-21 11:39:16.730921,Chuyến về lúc 12:00 - Trạm,backward
12:56:00,12:57:00,2025-07-21 11:39:17.291679,701,1,2025-07-21 11:39:17.291679,Chuyến về lúc 12:30 - Trạm,backward
12:54:00,12:55:00,2025-07-21 11:39:18.211874,702,2,2025-07-21 11:39:18.211874,Chuyến về lúc 12:30 - Trạm,backward
12:52:00,12:53:00,2025-07-21 11:39:18.897946,703,3,2025-07-21 11:39:18.897946,Chuyến về lúc 12:30 - Trạm,backward
12:50:00,12:51:00,2025-07-21 11:39:19.337517,704,4,2025-07-21 11:39:19.337517,Chuyến về lúc 12:30 - Trạm,backward
12:48:00,12:49:00,2025-07-21 11:39:20.011628,705,5,2025-07-21 11:39:20.011628,Chuyến về lúc 12:30 - Trạm,backward
12:46:00,12:47:00,2025-07-21 11:39:20.617578,706,6,2025-07-21 11:39:20.617578,Chuyến về lúc 12:30 - Trạm,backward
12:44:00,12:45:00,2025-07-21 11:39:21.241946,707,7,2025-07-21 11:39:21.241946,Chuyến về lúc 12:30 - Trạm,backward
12:42:00,12:43:00,2025-07-21 11:39:22.164793,708,8,2025-07-21 11:39:22.164793,Chuyến về lúc 12:30 - Trạm,backward
12:40:00,12:41:00,2025-07-21 11:39:22.561802,709,9,2025-07-21 11:39:22.561802,Chuyến về lúc 12:30 - Trạm,backward
12:38:00,12:39:00,2025-07-21 11:39:22.987572,710,10,2025-07-21 11:39:22.987572,Chuyến về lúc 12:30 - Trạm,backward
12:36:00,12:37:00,2025-07-21 11:39:23.388492,711,11,2025-07-21 11:39:23.388492,Chuyến về lúc 12:30 - Trạm,backward
12:34:00,12:35:00,2025-07-21 11:39:23.797966,712,12,2025-07-21 11:39:23.797966,Chuyến về lúc 12:30 - Trạm,backward
12:32:00,12:33:00,2025-07-21 11:39:24.534771,713,13,2025-07-21 11:39:24.534771,Chuyến về lúc 12:30 - Trạm,backward
12:30:00,12:31:00,2025-07-21 11:39:25.352922,714,14,2025-07-21 11:39:25.352922,Chuyến về lúc 12:30 - Trạm,backward
13:26:00,13:27:00,2025-07-21 11:39:26.202558,715,1,2025-07-21 11:39:26.202558,Chuyến về lúc 13:00 - Trạm,backward
13:24:00,13:25:00,2025-07-21 11:39:26.899946,716,2,2025-07-21 11:39:26.899946,Chuyến về lúc 13:00 - Trạm,backward
13:22:00,13:23:00,2025-07-21 11:39:27.387807,717,3,2025-07-21 11:39:27.387807,Chuyến về lúc 13:00 - Trạm,backward
13:20:00,13:21:00,2025-07-21 11:39:27.91531,718,4,2025-07-21 11:39:27.91531,Chuyến về lúc 13:00 - Trạm,backward
13:18:00,13:19:00,2025-07-21 11:39:28.410738,719,5,2025-07-21 11:39:28.410738,Chuyến về lúc 13:00 - Trạm,backward
13:16:00,13:17:00,2025-07-21 11:39:28.713776,720,6,2025-07-21 11:39:28.713776,Chuyến về lúc 13:00 - Trạm,backward
13:14:00,13:15:00,2025-07-21 11:39:29.120993,721,7,2025-07-21 11:39:29.120993,Chuyến về lúc 13:00 - Trạm,backward
13:12:00,13:13:00,2025-07-21 11:39:29.453797,722,8,2025-07-21 11:39:29.453797,Chuyến về lúc 13:00 - Trạm,backward
13:10:00,13:11:00,2025-07-21 11:39:30.052178,723,9,2025-07-21 11:39:30.052178,Chuyến về lúc 13:00 - Trạm,backward
13:08:00,13:09:00,2025-07-21 11:39:30.393303,724,10,2025-07-21 11:39:30.393303,Chuyến về lúc 13:00 - Trạm,backward
13:06:00,13:07:00,2025-07-21 11:39:30.614166,725,11,2025-07-21 11:39:30.614166,Chuyến về lúc 13:00 - Trạm,backward
13:04:00,13:05:00,2025-07-21 11:39:31.108329,726,12,2025-07-21 11:39:31.108329,Chuyến về lúc 13:00 - Trạm,backward
13:02:00,13:03:00,2025-07-21 11:39:31.495545,727,13,2025-07-21 11:39:31.495545,Chuyến về lúc 13:00 - Trạm,backward
13:00:00,13:01:00,2025-07-21 11:39:31.888692,728,14,2025-07-21 11:39:31.888692,Chuyến về lúc 13:00 - Trạm,backward
13:56:00,13:57:00,2025-07-21 11:39:32.335959,729,1,2025-07-21 11:39:32.335959,Chuyến về lúc 13:30 - Trạm,backward
13:54:00,13:55:00,2025-07-21 11:39:32.660776,730,2,2025-07-21 11:39:32.660776,Chuyến về lúc 13:30 - Trạm,backward
13:52:00,13:53:00,2025-07-21 11:39:33.094862,731,3,2025-07-21 11:39:33.094862,Chuyến về lúc 13:30 - Trạm,backward
13:50:00,13:51:00,2025-07-21 11:39:33.718171,732,4,2025-07-21 11:39:33.718171,Chuyến về lúc 13:30 - Trạm,backward
13:48:00,13:49:00,2025-07-21 11:39:34.128381,733,5,2025-07-21 11:39:34.128381,Chuyến về lúc 13:30 - Trạm,backward
13:46:00,13:47:00,2025-07-21 11:39:34.485852,734,6,2025-07-21 11:39:34.485852,Chuyến về lúc 13:30 - Trạm,backward
13:44:00,13:45:00,2025-07-21 11:39:34.845058,735,7,2025-07-21 11:39:34.845058,Chuyến về lúc 13:30 - Trạm,backward
13:42:00,13:43:00,2025-07-21 11:39:35.107312,736,8,2025-07-21 11:39:35.107312,Chuyến về lúc 13:30 - Trạm,backward
13:40:00,13:41:00,2025-07-21 11:39:35.348833,737,9,2025-07-21 11:39:35.348833,Chuyến về lúc 13:30 - Trạm,backward
13:38:00,13:39:00,2025-07-21 11:39:35.611733,738,10,2025-07-21 11:39:35.611733,Chuyến về lúc 13:30 - Trạm,backward
13:36:00,13:37:00,2025-07-21 11:39:35.868858,739,11,2025-07-21 11:39:35.868858,Chuyến về lúc 13:30 - Trạm,backward
13:34:00,13:35:00,2025-07-21 11:39:36.227892,740,12,2025-07-21 11:39:36.227892,Chuyến về lúc 13:30 - Trạm,backward
13:32:00,13:33:00,2025-07-21 11:39:36.42857,741,13,2025-07-21 11:39:36.42857,Chuyến về lúc 13:30 - Trạm,backward
13:30:00,13:31:00,2025-07-21 11:39:36.686148,742,14,2025-07-21 11:39:36.686148,Chuyến về lúc 13:30 - Trạm,backward
14:26:00,14:27:00,2025-07-21 11:39:36.990894,743,1,2025-07-21 11:39:36.990894,Chuyến về lúc 14:00 - Trạm,backward
14:24:00,14:25:00,2025-07-21 11:39:37.292704,744,2,2025-07-21 11:39:37.292704,Chuyến về lúc 14:00 - Trạm,backward
14:22:00,14:23:00,2025-07-21 11:39:37.662154,745,3,2025-07-21 11:39:37.662154,Chuyến về lúc 14:00 - Trạm,backward
14:20:00,14:21:00,2025-07-21 11:39:38.020076,746,4,2025-07-21 11:39:38.020076,Chuyến về lúc 14:00 - Trạm,backward
14:18:00,14:19:00,2025-07-21 11:39:38.224267,747,5,2025-07-21 11:39:38.224267,Chuyến về lúc 14:00 - Trạm,backward
14:16:00,14:17:00,2025-07-21 11:39:38.522928,748,6,2025-07-21 11:39:38.522928,Chuyến về lúc 14:00 - Trạm,backward
14:14:00,14:15:00,2025-07-21 11:39:38.785728,749,7,2025-07-21 11:39:38.785728,Chuyến về lúc 14:00 - Trạm,backward
14:12:00,14:13:00,2025-07-21 11:39:39.100589,750,8,2025-07-21 11:39:39.100589,Chuyến về lúc 14:00 - Trạm,backward
14:10:00,14:11:00,2025-07-21 11:39:39.350632,751,9,2025-07-21 11:39:39.350632,Chuyến về lúc 14:00 - Trạm,backward
14:08:00,14:09:00,2025-07-21 11:39:39.559877,752,10,2025-07-21 11:39:39.559877,Chuyến về lúc 14:00 - Trạm,backward
14:06:00,14:07:00,2025-07-21 11:39:39.907666,753,11,2025-07-21 11:39:39.907666,Chuyến về lúc 14:00 - Trạm,backward
14:04:00,14:05:00,2025-07-21 11:39:40.121808,754,12,2025-07-21 11:39:40.121808,Chuyến về lúc 14:00 - Trạm,backward
14:02:00,14:03:00,2025-07-21 11:39:40.327878,755,13,2025-07-21 11:39:40.327878,Chuyến về lúc 14:00 - Trạm,backward
14:00:00,14:01:00,2025-07-21 11:39:40.72877,756,14,2025-07-21 11:39:40.72877,Chuyến về lúc 14:00 - Trạm,backward
14:56:00,14:57:00,2025-07-21 11:39:41.035762,757,1,2025-07-21 11:39:41.035762,Chuyến về lúc 14:30 - Trạm,backward
14:54:00,14:55:00,2025-07-21 11:39:41.240926,758,2,2025-07-21 11:39:41.240926,Chuyến về lúc 14:30 - Trạm,backward
14:52:00,14:53:00,2025-07-21 11:39:41.55149,759,3,2025-07-21 11:39:41.55149,Chuyến về lúc 14:30 - Trạm,backward
14:50:00,14:51:00,2025-07-21 11:39:41.801589,760,4,2025-07-21 11:39:41.801589,Chuyến về lúc 14:30 - Trạm,backward
14:48:00,14:49:00,2025-07-21 11:39:42.065032,761,5,2025-07-21 11:39:42.065032,Chuyến về lúc 14:30 - Trạm,backward
14:46:00,14:47:00,2025-07-21 11:39:42.261631,762,6,2025-07-21 11:39:42.261631,Chuyến về lúc 14:30 - Trạm,backward
14:44:00,14:45:00,2025-07-21 11:39:42.510564,763,7,2025-07-21 11:39:42.510564,Chuyến về lúc 14:30 - Trạm,backward
14:42:00,14:43:00,2025-07-21 11:39:42.728013,764,8,2025-07-21 11:39:42.728013,Chuyến về lúc 14:30 - Trạm,backward
14:40:00,14:41:00,2025-07-21 11:39:43.03495,765,9,2025-07-21 11:39:43.03495,Chuyến về lúc 14:30 - Trạm,backward
14:38:00,14:39:00,2025-07-21 11:39:43.497886,766,10,2025-07-21 11:39:43.497886,Chuyến về lúc 14:30 - Trạm,backward
14:36:00,14:37:00,2025-07-21 11:39:43.815825,767,11,2025-07-21 11:39:43.815825,Chuyến về lúc 14:30 - Trạm,backward
14:34:00,14:35:00,2025-07-21 11:39:44.223571,768,12,2025-07-21 11:39:44.223571,Chuyến về lúc 14:30 - Trạm,backward
14:32:00,14:33:00,2025-07-21 11:39:44.525593,769,13,2025-07-21 11:39:44.525593,Chuyến về lúc 14:30 - Trạm,backward
14:30:00,14:31:00,2025-07-21 11:39:44.843912,770,14,2025-07-21 11:39:44.843912,Chuyến về lúc 14:30 - Trạm,backward
15:26:00,15:27:00,2025-07-21 11:39:45.145085,771,1,2025-07-21 11:39:45.145085,Chuyến về lúc 15:00 - Trạm,backward
15:24:00,15:25:00,2025-07-21 11:39:45.698687,772,2,2025-07-21 11:39:45.698687,Chuyến về lúc 15:00 - Trạm,backward
15:22:00,15:23:00,2025-07-21 11:39:45.885092,773,3,2025-07-21 11:39:45.885092,Chuyến về lúc 15:00 - Trạm,backward
15:20:00,15:21:00,2025-07-21 11:39:46.361756,774,4,2025-07-21 11:39:46.361756,Chuyến về lúc 15:00 - Trạm,backward
15:18:00,15:19:00,2025-07-21 11:39:46.978839,775,5,2025-07-21 11:39:46.978839,Chuyến về lúc 15:00 - Trạm,backward
15:16:00,15:17:00,2025-07-21 11:39:48.251815,776,6,2025-07-21 11:39:48.251815,Chuyến về lúc 15:00 - Trạm,backward
15:14:00,15:15:00,2025-07-21 11:39:49.13081,777,7,2025-07-21 11:39:49.13081,Chuyến về lúc 15:00 - Trạm,backward
